,0,1,2,3,4,frXle,fre_pct,grade
吆,21,4,3.4761904761904763,7,3.571428571428571,147,0.9801250756847618,6
蔡,29,2,3.344827586206896,5,3.0,145,0.980186470316754,6
幢,16,2,3.4375,9,3.222222222222222,144,0.9802203432171634,6
煤,16,4,2.9375,9,3.333333333333333,144,0.9802542161175728,6
妆,16,3,3.625,9,3.333333333333333,144,0.9802880890179823,6
革,18,2,2.666666666666666,8,3.125,144,0.9803261960309428,6
洛,16,2,3.4375,9,3.111111111111111,144,0.9803600689313523,6
莓,16,1,2.25,9,2.555555555555555,144,0.9803939418317618,6
柿,16,4,2.625,9,2.666666666666666,144,0.9804278147321712,6
币,18,4,3.5,8,3.375,144,0.9804659217451318,6
炭,16,4,2.9375,9,3.444444444444444,144,0.9804997946455413,6
盐,24,3,3.083333333333333,6,3.333333333333333,144,0.9805506039961555,6
塌,16,4,3.6875,9,3.666666666666666,144,0.9805844768965649,6
寸,16,1,2.875,9,3.222222222222222,144,0.9806183497969743,6
澈,13,2,3.0,11,3.0,143,0.980645871528557,6
唯,13,4,3.692307692307692,11,3.727272727272727,143,0.9806733932601397,6
怨,13,4,3.384615384615384,11,3.272727272727273,143,0.9807009149917223,6
倦,13,4,3.307692307692307,11,3.363636363636363,143,0.980728436723305,6
攀,13,2,3.615384615384615,11,3.545454545454545,143,0.9807559584548876,6
穗,13,1,2.461538461538461,11,2.272727272727273,143,0.9807834801864703,6
夺,13,1,3.692307692307692,11,3.636363636363636,143,0.980811001918053,6
碑,20,2,2.6,7,2.857142857142857,140,0.9808533430435648,6
浩,20,2,2.3,7,2.714285714285714,140,0.9808956841690766,6
符,14,4,3.5,10,3.5,140,0.9809253229569348,6
簇,14,4,4.0,10,4.0,140,0.9809549617447931,6
悉,14,2,3.571428571428571,10,3.4,140,0.9809846005326514,6
嗯,14,4,3.357142857142857,10,3.2,140,0.9810142393205096,6
惭,14,2,3.714285714285714,10,3.6,140,0.9810438781083679,6
砖,14,2,3.071428571428571,10,3.1,140,0.9810735168962261,6
袖,14,2,3.428571428571428,10,3.4,140,0.9811031556840843,6
拎,14,2,3.285714285714285,10,3.1,140,0.9811327944719427,6
哧,14,2,3.285714285714285,10,3.1,140,0.9811624332598009,6
域,23,3,3.956521739130434,6,3.833333333333333,138,0.9812111255541395,6
犬,17,2,2.764705882352941,8,2.5,136,0.9812471155108246,6
妮,34,4,3.558823529411764,4,3.5,136,0.9813190954241946,6
碟,17,2,3.058823529411764,8,2.875,136,0.9813550853808796,6
羡,17,4,3.764705882352941,8,3.5,136,0.9813910753375646,6
捏,15,3,3.666666666666666,9,3.555555555555555,135,0.9814228311816985,6
烤,15,4,3.133333333333333,9,3.222222222222222,135,0.9814545870258323,6
晰,15,3,3.4666666666666672,9,3.555555555555555,135,0.9814863428699662,6
诞,15,3,3.666666666666666,9,3.555555555555555,135,0.9815180987141,6
乒,19,1,3.210526315789474,7,2.571428571428571,133,0.9815583227833362,6
乓,19,1,3.210526315789474,7,2.571428571428571,133,0.9815985468525724,6
锁,19,3,2.789473684210526,7,3.0,133,0.9816387709218086,6
详,12,3,3.333333333333333,11,3.363636363636363,132,0.9816641755971157,6
额,12,3,3.416666666666666,11,3.363636363636363,132,0.9816895802724228,6
咧,12,2,2.75,11,2.818181818181818,132,0.9817149849477299,6
略,12,1,3.166666666666666,11,3.090909090909091,132,0.981740389623037,6
腮,12,3,3.083333333333333,11,3.090909090909091,132,0.981765794298344,6
俗,12,3,3.416666666666666,11,3.454545454545454,132,0.9817911989736511,6
污,12,4,3.333333333333333,11,3.272727272727273,132,0.9818166036489582,6
殿,12,2,2.666666666666666,11,2.636363636363636,132,0.9818420083242653,6
衡,26,2,3.461538461538461,5,3.2,130,0.9818970517874306,6
扰,13,2,3.076923076923077,10,3.0,130,0.9819245735190133,6
龄,13,4,3.538461538461538,10,3.4,130,0.9819520952505959,6
勒,26,3,3.115384615384615,5,3.0,130,0.9820071387137613,6
录,13,3,3.076923076923077,10,3.1,130,0.9820346604453439,6
腐,13,1,3.307692307692307,10,3.1,130,0.9820621821769266,6
溅,16,2,3.6875,8,3.5,128,0.9820960550773361,6
浴,16,4,3.6875,8,3.375,128,0.9821299279777455,6
嘱,16,2,3.1875,8,3.25,128,0.9821638008781549,6
苇,16,2,3.5625,8,3.375,128,0.9821976737785644,6
翼,16,3,3.5625,8,3.25,128,0.9822315466789738,6
储,16,3,3.1875,8,3.25,128,0.9822654195793833,6
辫,16,4,3.625,8,3.25,128,0.9822992924797928,6
窜,14,3,3.1428571428571432,9,3.222222222222222,126,0.982328931267651,6
锻,14,2,2.785714285714285,9,2.555555555555555,126,0.9823585700555092,6
炼,14,2,2.6428571428571432,9,2.333333333333333,126,0.9823882088433675,6
纤,14,3,3.428571428571428,9,3.666666666666666,126,0.9824178476312257,6
宿,14,1,2.928571428571428,9,2.777777777777777,126,0.982447486419084,6
椰,18,3,2.388888888888889,7,2.714285714285714,126,0.9824855934320446,6
垫,14,2,3.214285714285714,9,3.222222222222222,126,0.9825152322199029,6
岚,31,4,3.741935483870967,4,3.5,124,0.9825808609644462,6
鞭,11,2,2.909090909090909,11,2.909090909090909,121,0.9826041485834777,6
惹,11,2,3.181818181818181,11,3.181818181818181,121,0.9826274362025091,6
旭,11,4,2.636363636363636,11,2.636363636363636,121,0.9826507238215406,6
嗖,15,4,3.2,8,3.375,120,0.9826824796656745,6
择,12,2,3.166666666666666,10,3.2,120,0.9827078843409816,6
俯,12,2,2.833333333333333,10,3.0,120,0.9827332890162886,6
证,15,2,3.133333333333333,8,3.25,120,0.9827650448604225,6
屁,12,4,3.333333333333333,10,3.4,120,0.9827904495357296,6
余,12,4,3.416666666666666,10,3.4,120,0.9828158542110367,6
郭,12,4,3.0,10,2.8,120,0.9828412588863438,6
疾,12,3,3.583333333333333,10,3.5,120,0.9828666635616508,6
秦,15,4,3.4,8,3.625,120,0.9828984194057846,6
预,15,2,3.133333333333333,8,3.5,120,0.9829301752499185,6
劈,12,2,3.083333333333333,10,3.0,120,0.9829555799252255,6
趟,17,3,3.470588235294117,7,3.285714285714285,119,0.9829915698819106,6
廷,17,3,3.5294117647058822,7,3.571428571428571,119,0.9830275598385956,6
毽,17,2,2.058823529411764,7,2.1428571428571432,119,0.9830635497952807,6
乖,17,2,2.588235294117647,7,2.714285714285714,119,0.9830995397519657,6
颊,13,3,3.461538461538461,9,3.222222222222222,117,0.9831270614835483,6
羿,29,4,2.93103448275862,4,3.25,116,0.9831884561155405,6
匈,19,3,3.894736842105263,6,3.666666666666666,114,0.9832286801847767,6
魏,14,3,3.571428571428571,8,3.5,112,0.9832583189726349,6
愚,16,3,3.1875,7,3.285714285714285,112,0.9832921918730444,6
垒,16,4,3.5,7,3.428571428571428,112,0.9833260647734539,6
缠,14,3,3.714285714285714,8,3.625,112,0.9833557035613121,6
宰,14,1,2.714285714285714,8,3.0,112,0.9833853423491703,6
妇,14,3,3.071428571428571,8,3.125,112,0.9834149811370286,6
喽,16,4,3.3125,7,3.0,112,0.983448854037438,6
党,16,2,3.875,7,3.714285714285714,112,0.9834827269378474,6
邀,11,2,2.818181818181818,10,2.9,110,0.9835060145568789,6
倾,11,1,3.181818181818181,10,3.1,110,0.9835293021759104,6
价,11,3,3.545454545454545,10,3.5,110,0.983552589794942,6
辞,11,1,2.909090909090909,10,2.9,110,0.9835758774139735,6
欠,11,2,2.909090909090909,10,2.9,110,0.9835991650330049,6
泛,11,3,3.454545454545454,10,3.5,110,0.9836224526520364,6
悬,11,3,3.454545454545454,10,3.4,110,0.9836457402710679,6
甚,11,3,3.363636363636363,10,3.4,110,0.9836690278900994,6
页,12,2,3.416666666666666,9,3.444444444444444,108,0.9836944325654065,6
绅,12,1,2.166666666666666,9,2.444444444444444,108,0.9837198372407135,6
尧,18,2,3.111111111111111,6,3.333333333333333,108,0.9837579442536741,6
蓉,12,3,2.666666666666666,9,2.666666666666666,108,0.9837833489289812,6
芙,12,3,2.666666666666666,9,2.666666666666666,108,0.9838087536042883,6
熬,12,1,3.25,9,3.111111111111111,108,0.9838341582795954,6
稍,12,4,3.75,9,3.777777777777777,108,0.9838595629549025,6
绘,12,3,3.583333333333333,9,3.666666666666666,108,0.9838849676302095,6
阶,12,2,3.166666666666666,9,3.222222222222222,108,0.9839103723055166,6
属,12,1,2.666666666666666,9,2.8888888888888893,108,0.9839357769808237,6
帐,12,3,3.25,9,3.333333333333333,108,0.9839611816561308,6
穴,18,4,3.833333333333333,6,3.666666666666666,108,0.9839992886690914,6
诸,18,2,2.944444444444444,6,2.833333333333333,108,0.9840373956820521,6
贡,12,3,3.75,9,3.666666666666666,108,0.984062800357359,6
螂,13,4,3.384615384615384,8,3.125,104,0.9840903220889418,6
皆,13,1,2.230769230769231,8,2.5,104,0.9841178438205245,6
栏,13,2,3.538461538461538,8,3.375,104,0.9841453655521071,6
仓,13,2,3.307692307692307,8,3.25,104,0.9841728872836898,6
吾,13,3,3.153846153846153,8,3.25,104,0.9842004090152724,6
刨,13,1,3.076923076923077,8,3.125,104,0.9842279307468551,6
沈,13,4,3.461538461538461,8,3.75,104,0.9842554524784378,6
统,13,4,3.384615384615384,8,3.375,104,0.9842829742100204,6
霍,17,1,3.058823529411764,6,3.0,102,0.9843189641667055,6
洼,17,3,2.941176470588235,6,3.0,102,0.9843549541233905,6
貌,10,2,3.4,10,3.4,100,0.9843761246861464,6
副,10,1,2.4,10,2.4,100,0.9843972952489023,6
贯,10,2,3.4,10,3.4,100,0.9844184658116583,6
淌,10,3,3.5,10,3.5,100,0.9844396363744141,6
忧,11,2,3.181818181818181,9,3.0,99,0.9844629239934456,6
吻,11,3,3.545454545454545,9,3.555555555555555,99,0.9844862116124771,6
睬,11,2,3.181818181818181,9,3.222222222222222,99,0.9845094992315085,6
臭,11,1,2.545454545454545,9,2.777777777777777,99,0.98453278685054,6
纵,11,3,3.545454545454545,9,3.444444444444444,99,0.9845560744695715,6
肠,11,1,2.636363636363636,9,2.444444444444444,99,0.9845793620886031,6
漆,11,4,3.636363636363636,9,3.555555555555555,99,0.9846026497076346,6
囱,14,4,3.214285714285714,7,3.428571428571428,98,0.9846322884954928,6
蘸,14,3,2.285714285714285,7,2.714285714285714,98,0.984661927283351,6
忆,12,4,3.833333333333333,8,3.75,96,0.9846873319586581,6
甸,16,3,3.5,6,3.5,96,0.9847212048590676,6
俊,12,3,3.333333333333333,8,3.375,96,0.9847466095343747,6
颠,12,3,3.5,8,3.75,96,0.9847720142096817,6
僧,16,2,2.875,6,3.0,96,0.9848058871100912,6
唧,19,2,2.947368421052631,5,3.0,95,0.9848461111793274,6
琼,23,4,4.0,4,4.0,92,0.984894803473666,6
烫,13,3,3.230769230769231,7,3.0,91,0.9849223252052486,6
锅,13,2,2.846153846153846,7,2.857142857142857,91,0.9849498469368313,6
棕,13,2,2.846153846153846,7,2.714285714285714,91,0.9849773686684139,6
悯,13,1,1.923076923076923,7,2.285714285714285,91,0.9850048903999966,6
雹,13,2,2.461538461538461,7,2.285714285714285,91,0.9850324121315793,6
颤,13,2,2.769230769230769,7,3.1428571428571432,91,0.9850599338631619,6
范,13,3,3.538461538461538,7,3.571428571428571,91,0.9850874555947446,6
桦,10,3,3.3,9,3.222222222222222,90,0.9851086261575005,6
素,15,1,1.533333333333333,6,2.333333333333333,90,0.9851403820016343,6
汹,10,2,3.7,9,3.666666666666666,90,0.9851615525643903,6
恨,10,3,3.7,9,3.666666666666666,90,0.9851827231271462,6
糙,10,3,3.3,9,3.333333333333333,90,0.985203893689902,6
侦,15,3,3.8666666666666663,6,3.666666666666666,90,0.9852356495340359,6
噗,15,4,3.4,6,3.333333333333333,90,0.9852674053781698,6
缤,10,3,3.4,9,3.444444444444444,90,0.9852885759409257,6
崇,10,2,3.1,9,3.222222222222222,90,0.9853097465036815,6
捂,10,2,3.3,9,3.222222222222222,90,0.9853309170664375,6
姥,18,2,2.777777777777777,5,2.8,90,0.9853690240793981,6
巡,10,3,3.5,9,3.444444444444444,90,0.9853901946421539,6
遭,10,2,3.2,9,3.222222222222222,90,0.9854113652049099,6
免,10,4,3.7,9,3.666666666666666,90,0.9854325357676658,6
袜,11,4,3.363636363636363,8,3.125,88,0.9854558233866972,6
辩,11,3,3.363636363636363,8,3.5,88,0.9854791110057287,6
判,11,3,3.363636363636363,8,3.375,88,0.9855023986247602,6
凑,11,3,3.545454545454545,8,3.5,88,0.9855256862437918,6
恋,11,4,3.363636363636363,8,3.375,88,0.9855489738628233,6
椒,11,1,2.363636363636363,8,2.375,88,0.9855722614818547,6
咳,11,4,3.272727272727273,8,3.125,88,0.9855955491008862,6
吊,11,2,2.818181818181818,8,3.125,88,0.9856188367199177,6
筷,17,2,3.6470588235294112,5,3.2,85,0.9856548266766028,6
赠,14,2,3.357142857142857,6,3.333333333333333,84,0.985684465464461,6
侵,12,4,3.833333333333333,7,3.714285714285714,84,0.9857098701397681,6
獾,28,3,3.035714285714285,3,3.333333333333333,84,0.9857691477154846,6
臣,12,2,3.25,7,3.285714285714285,84,0.9857945523907916,6
杉,14,3,2.928571428571428,6,3.0,84,0.98582419117865,6
舷,14,3,2.714285714285714,6,3.0,84,0.9858538299665082,6
咽,12,3,3.416666666666666,7,3.285714285714285,84,0.9858792346418153,6
距,12,3,3.583333333333333,7,3.428571428571428,84,0.9859046393171224,6
螳,12,4,3.416666666666666,7,3.1428571428571432,84,0.9859300439924295,6
啰,21,3,3.047619047619047,4,3.25,84,0.9859745021742168,6
舰,9,3,3.222222222222222,9,3.222222222222222,81,0.9859935556806971,6
滕,9,4,2.555555555555555,9,2.555555555555555,81,0.9860126091871774,6
庞,9,1,3.333333333333333,9,3.333333333333333,81,0.9860316626936577,6
泰,9,2,2.666666666666666,9,2.666666666666666,81,0.9860507162001381,6
耶,9,2,2.8888888888888893,9,2.8888888888888893,81,0.9860697697066183,6
寞,9,4,3.444444444444444,9,3.444444444444444,81,0.9860888232130987,6
毓,9,4,2.555555555555555,9,2.555555555555555,81,0.986107876719579,6
逸,9,1,2.777777777777777,9,2.777777777777777,81,0.9861269302260592,6
芭,27,4,4.0,3,4.0,81,0.9861840907455002,6
侧,9,3,3.333333333333333,9,3.333333333333333,81,0.9862031442519805,6
絮,10,2,3.1,8,3.125,80,0.9862243148147364,6
驰,10,2,3.1,8,3.25,80,0.9862454853774923,6
搞,10,2,3.5,8,3.375,80,0.9862666559402482,6
殊,10,3,3.5,8,3.5,80,0.9862878265030041,6
喔,16,1,3.0625,5,2.6,80,0.9863216994034135,6
较,10,1,3.0,8,3.0,80,0.9863428699661695,6
犯,10,4,3.6,8,3.625,80,0.9863640405289253,6
幽,10,3,3.4,8,3.375,80,0.9863852110916812,6
谊,10,4,3.6,8,3.5,80,0.9864063816544372,6
枇,20,3,3.1,4,3.5,80,0.9864487227799489,6
祸,10,2,3.1,8,3.125,80,0.9864698933427049,6
监,10,2,3.2,8,3.0,80,0.9864910639054607,6
昌,10,2,3.0,8,2.875,80,0.9865122344682167,6
混,10,3,3.5,8,3.625,80,0.9865334050309725,6
歇,10,3,3.4,8,3.375,80,0.9865545755937284,6
聘,13,3,3.076923076923077,6,3.166666666666666,78,0.9865820973253111,6
攒,13,2,3.0,6,2.5,78,0.9866096190568938,6
蟀,13,1,2.846153846153846,6,2.666666666666666,78,0.9866371407884764,6
咔,13,2,3.230769230769231,6,3.333333333333333,78,0.9866646625200591,6
蟋,13,1,2.846153846153846,6,2.666666666666666,78,0.9866921842516417,6
妻,13,3,3.692307692307692,6,3.666666666666666,78,0.9867197059832244,6
喻,13,2,3.769230769230769,6,3.5,78,0.9867472277148072,6
毅,13,2,2.538461538461538,6,3.0,78,0.9867747494463898,6
沥,13,1,3.153846153846153,6,3.0,78,0.9868022711779725,6
挎,11,2,2.818181818181818,7,2.714285714285714,77,0.986825558797004,6
凌,11,3,2.909090909090909,7,2.857142857142857,77,0.9868488464160354,6
宵,11,4,2.545454545454545,7,2.857142857142857,77,0.9868721340350669,6
截,11,4,3.363636363636363,7,3.428571428571428,77,0.9868954216540984,6
控,11,4,3.363636363636363,7,3.571428571428571,77,0.9869187092731299,6
舱,11,4,4.0,7,4.0,77,0.9869419968921613,6
策,11,3,3.545454545454545,7,3.571428571428571,77,0.9869652845111929,6
杷,19,3,3.105263157894736,4,3.5,76,0.9870055085804291,6
蹚,15,4,4.0,5,4.0,75,0.987037264424563,6
莱,25,4,3.6,3,3.666666666666666,75,0.9870901908314527,6
残,9,3,3.444444444444444,8,3.5,72,0.987109244337933,6
陌,12,4,3.333333333333333,6,3.166666666666666,72,0.9871346490132401,6
剥,9,2,3.555555555555555,8,3.5,72,0.9871537025197203,6
峭,12,3,3.25,6,3.5,72,0.9871791071950274,6
狒,36,3,3.0,2,3.0,72,0.9872553212209487,6
拳,9,3,3.333333333333333,8,3.25,72,0.987274374727429,6
途,9,3,3.666666666666666,8,3.625,72,0.9872934282339093,6
埃,12,3,3.5,6,3.333333333333333,72,0.9873188329092164,6
吕,9,3,3.333333333333333,8,3.375,72,0.9873378864156968,6
局,9,4,3.555555555555555,8,3.625,72,0.987356939922177,6
挽,9,1,2.777777777777777,8,2.75,72,0.9873759934286573,6
雕,9,3,3.555555555555555,8,3.5,72,0.9873950469351376,6
鲸,18,3,3.055555555555555,4,3.25,72,0.9874331539480983,6
吭,9,2,2.8888888888888893,8,2.875,72,0.9874522074545785,6
欺,12,1,3.5,6,3.0,72,0.9874776121298856,6
仁,9,2,1.888888888888888,8,1.875,72,0.987496665636366,6
琪,24,2,2.958333333333333,3,2.666666666666666,72,0.9875474749869801,6
掠,9,2,3.555555555555555,8,3.5,72,0.9875665284934604,6
绢,9,2,2.222222222222222,8,2.25,72,0.9875855819999407,6
琢,9,2,2.666666666666666,8,2.5,72,0.9876046355064211,6
促,9,3,3.222222222222222,8,3.25,72,0.9876236890129013,6
盗,9,2,3.333333333333333,8,3.375,72,0.9876427425193817,6
蚊,10,2,2.5,7,2.714285714285714,70,0.9876639130821375,6
返,10,3,3.2,7,3.285714285714285,70,0.9876850836448935,6
吩,10,2,3.5,7,3.571428571428571,70,0.9877062542076493,6
剑,10,3,3.5,7,3.714285714285714,70,0.9877274247704052,6
审,10,4,3.5,7,3.428571428571428,70,0.9877485953331612,6
嚓,14,2,2.6428571428571432,5,2.6,70,0.9877782341210194,6
袄,10,1,3.3,7,3.1428571428571432,70,0.9877994046837753,6
斓,10,4,3.8,7,3.714285714285714,70,0.9878205752465312,6
秩,10,4,3.5,7,3.571428571428571,70,0.9878417458092871,6
秒,10,2,3.4,7,3.428571428571428,70,0.987862916372043,6
奴,17,4,4.0,4,4.0,68,0.987898906328728,6
湛,11,2,2.909090909090909,6,3.166666666666666,66,0.9879221939477595,6
瑶,11,1,2.909090909090909,6,2.666666666666666,66,0.987945481566791,6
购,11,4,3.272727272727273,6,3.333333333333333,66,0.9879687691858225,6
液,11,3,3.090909090909091,6,3.166666666666666,66,0.987992056804854,6
胃,11,3,3.818181818181818,6,3.666666666666666,66,0.9880153444238855,6
恭,11,1,3.0,6,3.0,66,0.988038632042917,6
罪,11,4,3.454545454545454,6,3.5,66,0.9880619196619485,6
岳,22,3,2.090909090909091,3,2.333333333333333,66,0.9881084949000114,6
罐,13,2,3.076923076923077,5,3.0,65,0.9881360166315941,6
鹭,13,4,3.769230769230769,5,3.4,65,0.9881635383631767,6
驴,13,3,3.153846153846153,5,3.4,65,0.9881910600947594,6
畜,8,3,3.0,8,3.0,64,0.9882079965449642,6
辽,8,2,3.375,8,3.375,64,0.9882249329951689,6
畔,8,2,2.625,8,2.625,64,0.9882418694453736,6
罚,8,3,3.25,8,3.25,64,0.9882588058955784,6
汝,8,1,2.875,8,2.875,64,0.9882757423457831,6
酿,8,2,3.375,8,3.375,64,0.9882926787959877,6
拌,8,2,3.375,8,3.375,64,0.9883096152461924,6
废,8,2,3.25,8,3.25,64,0.9883265516963972,6
汇,8,1,3.0,8,3.0,64,0.9883434881466019,6
恳,8,2,3.25,8,3.25,64,0.9883604245968066,6
嘲,9,3,3.777777777777777,7,3.714285714285714,63,0.988379478103287,6
豹,9,1,2.666666666666666,7,2.571428571428571,63,0.9883985316097672,6
卿,9,2,3.333333333333333,7,3.1428571428571432,63,0.9884175851162476,6
宗,9,3,3.222222222222222,7,3.0,63,0.9884366386227279,6
桐,9,3,2.444444444444444,7,2.571428571428571,63,0.9884556921292081,6
梧,9,3,2.666666666666666,7,2.714285714285714,63,0.9884747456356885,6
牲,9,3,3.111111111111111,7,3.0,63,0.9884937991421688,6
寿,9,3,3.111111111111111,7,3.1428571428571432,63,0.9885128526486491,6
允,9,4,3.444444444444444,7,3.428571428571428,63,0.9885319061551294,6
杭,9,3,3.8888888888888893,7,3.857142857142857,63,0.9885509596616098,6
饮,9,4,3.444444444444444,7,3.571428571428571,63,0.98857001316809,6
谚,15,3,3.8666666666666663,4,3.75,60,0.9886017690122239,6
掐,10,4,3.8,6,3.833333333333333,60,0.9886229395749798,6
渠,12,4,3.583333333333333,5,3.4,60,0.9886483442502869,6
厢,10,4,3.4,6,3.333333333333333,60,0.9886695148130428,6
痕,10,4,3.7,6,3.5,60,0.9886906853757986,6
翩,12,2,3.166666666666666,5,3.0,60,0.9887160900511057,6
帖,10,2,2.9,6,3.0,60,0.9887372606138617,6
屠,12,2,2.666666666666666,5,2.2,60,0.9887626652891687,6
邦,15,4,3.333333333333333,4,3.75,60,0.9887944211333025,6
襟,10,3,3.3,6,3.333333333333333,60,0.9888155916960585,6
葵,12,2,3.0,5,2.8,60,0.9888409963713656,6
撅,12,2,3.75,5,3.4,60,0.9888664010466727,6
庚,19,3,3.6315789473684212,3,3.666666666666666,57,0.9889066251159089,6
驹,19,2,3.894736842105263,3,3.333333333333333,57,0.9889468491851451,6
酪,19,3,3.052631578947368,3,3.333333333333333,57,0.9889870732543813,6
赔,8,2,2.75,7,3.0,56,0.989004009704586,6
菠,8,4,3.0,7,3.1428571428571432,56,0.9890209461547906,6
爆,8,4,3.5,7,3.428571428571428,56,0.9890378826049954,6
篓,14,3,3.071428571428571,4,3.25,56,0.9890675213928537,6
肖,14,3,3.071428571428571,4,3.25,56,0.9890971601807119,6
嗡,14,2,2.571428571428571,4,2.5,56,0.9891267989685701,6
络,8,4,3.875,7,3.857142857142857,56,0.9891437354187749,6
宏,8,1,1.875,7,2.0,56,0.9891606718689796,6
障,8,3,3.125,7,3.1428571428571432,56,0.9891776083191843,6
曼,14,4,3.285714285714285,4,3.75,56,0.9892072471070426,6
躬,8,1,2.75,7,2.714285714285714,56,0.9892241835572473,6
锣,8,1,2.75,7,2.714285714285714,56,0.989241120007452,6
觅,8,4,3.75,7,3.714285714285714,56,0.9892580564576567,6
